epoch,acc,auc_10,loss,precision_20,recall_20,val_acc,val_auc_10,val_loss,val_precision_20,val_recall_20
0,0.8538928627967834,0.7925766110420227,0.39324697852134705,0.6418890357017517,0.20430490374565125,0.8414666652679443,0.828964352607727,0.3707572817802429,0.7195004820823669,0.26419752836227417
1,0.8682928681373596,0.8438834547996521,0.3234819769859314,0.6912389993667603,0.32526904344558716,0.8339999914169312,0.8344050645828247,0.38048166036605835,0.5774584412574768,0.4536155164241791
2,0.8741499781608582,0.8601080775260925,0.30866870284080505,0.7074418067932129,0.3690740764141083,0.8416666388511658,0.8362932205200195,0.36548763513565063,0.6334106922149658,0.385185182094574
3,0.8817285895347595,0.8761911392211914,0.2920595705509186,0.7293052673339844,0.4192386269569397,0.8463333249092102,0.8368567824363708,0.3653506636619568,0.6812585592269897,0.351322740316391
4,0.8896571397781372,0.8899493217468262,0.2755497097969055,0.7519329786300659,0.4670906364917755,0.8460000157356262,0.8366154432296753,0.3708125650882721,0.6574684977531433,0.38659611344337463
5,0.8992142677307129,0.9053482413291931,0.25568777322769165,0.776508629322052,0.523036539554596,0.8434666395187378,0.8271218538284302,0.3910195827484131,0.6478445529937744,0.37636685371398926
6,0.9096500277519226,0.9221042394638062,0.23324911296367645,0.8027700781822205,0.5799608826637268,0.821066677570343,0.8223065733909607,0.43113407492637634,0.5265938639640808,0.527336835861206
7,0.9201428294181824,0.9372303485870361,0.20980724692344666,0.8270654678344727,0.6357288956642151,0.8338000178337097,0.8137207627296448,0.4283292889595032,0.5763393044471741,0.4553791880607605
8,0.9298071265220642,0.9502052068710327,0.18635202944278717,0.8484064340591431,0.6854487061500549,0.8317999839782715,0.8036769032478333,0.461123526096344,0.5786290168762207,0.404938280582428
9,0.9384142756462097,0.9600124955177307,0.16666413843631744,0.8666173219680786,0.7287200689315796,0.829800009727478,0.8061479926109314,0.4898392856121063,0.5691854953765869,0.40917107462882996
10,0.9470785856246948,0.9698052406311035,0.1455134004354477,0.8846762180328369,0.771013081073761,0.8171333074569702,0.796536386013031,0.5969076156616211,0.5164051651954651,0.5107583999633789
11,0.9525571465492249,0.975853443145752,0.13047470152378082,0.893385648727417,0.8000978231430054,0.8281333446502686,0.7818124294281006,0.5342362523078918,0.5683874487876892,0.37671956419944763
12,0.9580143094062805,0.9806450009346008,0.11660155653953552,0.9063815474510193,0.8236680626869202,0.8232666850090027,0.7807574272155762,0.6097437143325806,0.5396209955215454,0.44197529554367065
13,0.9624500274658203,0.9847796559333801,0.10402388870716095,0.915096640586853,0.844569981098175,0.8235333561897278,0.7851148843765259,0.6460025906562805,0.5403433442115784,0.44409170746803284
14,0.9661714434623718,0.9868771433830261,0.09613703936338425,0.9228606820106506,0.861380398273468,0.8186666369438171,0.7732242941856384,0.6659365296363831,0.5231761336326599,0.45784831047058105
15,0.9688642621040344,0.9891030788421631,0.08777065575122833,0.9276244640350342,0.874366283416748,0.8160666823387146,0.7703889608383179,0.7011088728904724,0.5152000188827515,0.4543209969997406
16,0.9716714024543762,0.9906899929046631,0.08088976889848709,0.9327911734580994,0.8875744938850403,0.8046000003814697,0.7713471055030823,0.7533445954322815,0.48372882604599,0.5033509731292725
17,0.9739500284194946,0.9917029142379761,0.0751132071018219,0.9383813738822937,0.8966912627220154,0.8258666396141052,0.7439706921577454,0.8153983354568481,0.5573855042457581,0.3820105791091919
18,0.9750999808311462,0.9926157593727112,0.07177148759365082,0.9407943487167358,0.9017166495323181,0.8157333135604858,0.7589328289031982,0.8536075353622437,0.5140482783317566,0.4582010507583618
19,0.9783571362495422,0.9938132762908936,0.06450732052326202,0.9481297135353088,0.9153251051902771,0.8191999793052673,0.7664856910705566,0.8399391174316406,0.5249290466308594,0.45679011940956116
20,0.9789142608642578,0.9943244457244873,0.06145404651761055,0.9496363401412964,0.9173707962036133,0.8202000260353088,0.7502937316894531,0.9146831631660461,0.5309972763061523,0.4169312119483948
21,0.9786999821662903,0.9943125247955322,0.060676220804452896,0.9466428756713867,0.9191941618919373,0.8286666870117188,0.7380536794662476,0.9728405475616455,0.5718936324119568,0.3717813193798065
22,0.9802285432815552,0.995098352432251,0.0575837641954422,0.9505529403686523,0.9250200390815735,0.8133999705314636,0.7493200898170471,0.8590590357780457,0.5072756409645081,0.4426807761192322
23,0.9809499979019165,0.9952222108840942,0.05532180890440941,0.9532958269119263,0.9267988801002502,0.8149999976158142,0.7572926878929138,0.893195629119873,0.512057900428772,0.4493827223777771
24,0.9822571277618408,0.9956786036491394,0.05222245305776596,0.955917239189148,0.9325358271598816,0.8148666620254517,0.7470666170120239,0.992178201675415,0.512073278427124,0.43386244773864746
25,0.9832428693771362,0.9958762526512146,0.0501285083591938,0.9578937888145447,0.9368495941162109,0.8218666911125183,0.7417265772819519,0.9603897929191589,0.5395056009292603,0.39259257912635803
26,0.98304283618927,0.9960224628448486,0.04914192110300064,0.9569247364997864,0.9365827441215515,0.8165333271026611,0.7400091290473938,1.015934944152832,0.5179265737533569,0.4229276776313782
27,0.9842714071273804,0.9964014291763306,0.046534232795238495,0.9591633677482605,0.9421862363815308,0.8101999759674072,0.7535028457641602,1.0910329818725586,0.4977375566959381,0.46560847759246826
28,0.9846500158309937,0.9964144825935364,0.045954491943120956,0.9610519409179688,0.9426309466362,0.8183333277702332,0.7451382875442505,0.9312859177589417,0.5245755314826965,0.41410934925079346
29,0.9856356978416443,0.9968665838241577,0.043198056519031525,0.963886022567749,0.9460108280181885,0.8233333230018616,0.7423535585403442,1.009860634803772,0.5438596606254578,0.4045855402946472
