epoch,acc,auc_12,loss,precision_24,recall_24,val_acc,val_auc_12,val_loss,val_precision_24,val_recall_24
0,0.8019214272499084,0.6043628454208374,146756736.0,0.19424040615558624,0.07409054785966873,0.7868666648864746,0.5640988945960999,511.7937316894531,0.2421652376651764,0.059964727610349655
1,0.7421000003814697,0.5440943241119385,240.27711486816406,0.16085657477378845,0.14364492893218994,0.7949333190917969,0.5645345449447632,164.982421875,0.23042505979537964,0.03633156791329384
2,0.7706714272499084,0.5431224703788757,163.590087890625,0.14168652892112732,0.08458596467971802,0.8109999895095825,0.562096357345581,294.59637451171875,0.0,0.0
3,0.7740857005119324,0.541445791721344,3797.33544921875,0.14724494516849518,0.08485279977321625,0.33799999952316284,0.44158652424812317,4327.12646484375,0.16630609333515167,0.6236331462860107
4,0.7551571130752563,0.5519283413887024,678.03271484375,0.1575278788805008,0.1206083819270134,0.6712666749954224,0.5602689981460571,22.447595596313477,0.19121980667114258,0.22892415523529053
5,0.7499499917030334,0.563385546207428,120.52645874023438,0.16996151208877563,0.1433781087398529,0.8095999956130981,0.577579140663147,29.556442260742188,0.32203391194343567,0.006701940204948187
6,0.7753857374191284,0.5689901113510132,14.332578659057617,0.18145619332790375,0.11349283903837204,0.7642666697502136,0.579470694065094,3.483309268951416,0.2350718080997467,0.10970017313957214
7,0.78672856092453,0.5737587213516235,6.849025249481201,0.18047849833965302,0.09259094297885895,0.7964000105857849,0.5834362506866455,3.2134604454040527,0.23990498483181,0.03562610223889351
8,0.7913857102394104,0.5662599205970764,5.041686534881592,0.1567225158214569,0.06822022795677185,0.8025333285331726,0.5914883613586426,4.647332191467285,0.2996845543384552,0.03350970149040222
9,0.7988428473472595,0.5655486583709717,13.068896293640137,0.14498373866081238,0.051543183624744415,0.8108000159263611,0.5771215558052063,13.105132102966309,0.3333333432674408,0.0010582010727375746
10,0.8034928441047668,0.5591724514961243,4.2297844886779785,0.11647076904773712,0.03393222391605377,0.8109999895095825,0.5734977722167969,1.8754023313522339,0.0,0.0
11,0.7800999879837036,0.5370641946792603,337228416.0,0.14919695258140564,0.07849328219890594,0.7976666688919067,0.580603301525116,8.599065780639648,0.26525822281837463,0.03985890746116638
12,0.7921357154846191,0.5563254356384277,47.09303665161133,0.13998040556907654,0.057191140949726105,0.8055333495140076,0.5740809440612793,78.5882797241211,0.18939393758773804,0.008818342350423336
13,0.7915571331977844,0.5548043251037598,60.07725524902344,0.14115755259990692,0.0585697777569294,0.8073333501815796,0.5649927854537964,163.2743682861328,0.2566371560096741,0.010229276493191719
14,0.7763285636901855,0.5313057899475098,89.28435516357422,0.15249566733837128,0.08614248782396317,0.8109999895095825,0.5,350.41436767578125,0.0,0.0
15,0.734171450138092,0.5265363454818726,1056.5635986328125,0.18188492953777313,0.1872720867395401,0.7947999835014343,0.5785808563232422,875.8427124023438,0.2667946219444275,0.04902998358011246
16,0.7641500234603882,0.5341365933418274,265.10693359375,0.1710698902606964,0.12180912494659424,0.8109999895095825,0.5,217.000732421875,0.0,0.0
17,0.7513642907142639,0.49970802664756775,178.0072479248047,0.15847237408161163,0.12714578211307526,0.8109999895095825,0.5,276.313720703125,0.0,0.0
18,0.7415714263916016,0.5042757987976074,16198511099904.0,0.1626761257648468,0.1468469202518463,0.7639999985694885,0.5216681361198425,4107.20458984375,0.20000000298023224,0.08289241790771484
19,0.7710071206092834,0.519334614276886,7722987008.0,0.15462875366210938,0.0953037440776825,0.7972000241279602,0.5327731966972351,25643.67578125,0.203438401222229,0.025044091045856476
20,0.768928587436676,0.5248571038246155,77988.0703125,0.1630687266588211,0.10615494102239609,0.7798666954040527,0.5395776629447937,82787.59375,0.2475675642490387,0.08077601343393326
21,0.756928563117981,0.5294393301010132,171820.875,0.1773616522550583,0.14111001789569855,0.7632666826248169,0.5440109372138977,169646.453125,0.25310343503952026,0.12945325672626495
22,0.7469785809516907,0.4883660674095154,nan,0.17848800122737885,0.15969936549663544,0.8109999895095825,0.0,nan,0.0,0.0
23,0.8393856883049011,0.0,nan,0.0,0.0,0.8109999895095825,0.0,nan,0.0,0.0
24,0.8393856883049011,0.0,nan,0.0,0.0,0.8109999895095825,0.0,nan,0.0,0.0
25,0.8393856883049011,0.0,nan,0.0,0.0,0.8109999895095825,0.0,nan,0.0,0.0
26,0.8393856883049011,0.0,nan,0.0,0.0,0.8109999895095825,0.0,nan,0.0,0.0
27,0.8393856883049011,0.0,nan,0.0,0.0,0.8109999895095825,0.0,nan,0.0,0.0
28,0.8393856883049011,0.0,nan,0.0,0.0,0.8109999895095825,0.0,nan,0.0,0.0
29,0.8393856883049011,0.0,nan,0.0,0.0,0.8109999895095825,0.0,nan,0.0,0.0
