epoch,acc,auc_11,loss,precision_22,recall_22,val_acc,val_auc_11,val_loss,val_precision_22,val_recall_22
0,0.8537999987602234,0.794402003288269,0.42560267448425293,0.641633927822113,0.20328204333782196,0.843666672706604,0.8326389789581299,0.36712363362312317,0.6804123520851135,0.32592591643333435
1,0.8674142956733704,0.8436974883079529,0.32469430565834045,0.6855494379997253,0.32237836718559265,0.8431333303451538,0.8394415974617004,0.37348997592926025,0.75262051820755,0.25326278805732727
2,0.8743000030517578,0.8599291443824768,0.30891653895378113,0.7083191275596619,0.3695632815361023,0.8460000157356262,0.8445461988449097,0.36720195412635803,0.6251788139343262,0.4624338746070862
3,0.8809642791748047,0.8747218251228333,0.2940525412559509,0.7260231375694275,0.4157698154449463,0.8479333519935608,0.8404582738876343,0.36249181628227234,0.6844207644462585,0.36261022090911865
4,0.8893428444862366,0.8906007409095764,0.27582818269729614,0.749643087387085,0.46700167655944824,0.8464666604995728,0.8376389741897583,0.36849385499954224,0.6635916233062744,0.38059964776039124
5,0.8986642956733704,0.905274510383606,0.25718972086906433,0.7730473279953003,0.5224584341049194,0.8384000062942505,0.8291782140731812,0.39120975136756897,0.5962529182434082,0.44902998208999634
6,0.9093642830848694,0.9218835830688477,0.2337838113307953,0.7989989519119263,0.5821399688720703,0.8430666923522949,0.8184124827384949,0.4092179834842682,0.6480000019073486,0.37142857909202576
7,0.9206357002258301,0.9373557567596436,0.20936565101146698,0.8231717944145203,0.6442675590515137,0.8328666687011719,0.8097807168960571,0.44696614146232605,0.5734109282493591,0.45185184478759766
8,0.9301642775535583,0.9499305486679077,0.18733635544776917,0.8472594022750854,0.6894956827163696,0.8392666578292847,0.8093495965003967,0.45163479447364807,0.6020211577415466,0.4412698447704315
9,0.9389142990112305,0.9609791040420532,0.165216863155365,0.864306628704071,0.7350795865058899,0.8293333053588867,0.7965668439865112,0.5174984931945801,0.5616315603256226,0.44197529554367065
10,0.947614312171936,0.9700820446014404,0.14477594196796417,0.882085919380188,0.7778173089027405,0.8220666646957397,0.7949506640434265,0.5930342674255371,0.5314871072769165,0.494179904460907
11,0.9538642764091492,0.9765833616256714,0.1280568689107895,0.8957088589668274,0.8066797256469727,0.8165333271026611,0.7793018817901611,0.6110138297080994,0.5154908299446106,0.4871252179145813
12,0.9587714076042175,0.980690062046051,0.11643663793802261,0.9064293503761292,0.8288713097572327,0.8230666518211365,0.7764758467674255,0.6456356048583984,0.5385598540306091,0.44585537910461426
13,0.9628928303718567,0.9840713143348694,0.10524247586727142,0.9149507880210876,0.847771942615509,0.8133999705314636,0.779846727848053,0.6388863921165466,0.5065741539001465,0.4892416298389435
14,0.9675142765045166,0.9870478510856628,0.09443722665309906,0.9262832403182983,0.8667170405387878,0.821399986743927,0.7677214741706848,0.7564861178398132,0.5333904027938843,0.4395061731338501
15,0.9706642627716064,0.9890012145042419,0.08575187623500824,0.9314116835594177,0.8823267817497253,0.8243333101272583,0.7544841170310974,0.7578212022781372,0.5546448230743408,0.3580246865749359
16,0.9716714024543762,0.9903661012649536,0.08064024895429611,0.9319835901260376,0.8884639143943787,0.8264666795730591,0.743104875087738,0.7768998742103577,0.5685579180717468,0.3393298089504242
17,0.9741643071174622,0.9916346073150635,0.0751139223575592,0.9385080337524414,0.8979809880256653,0.8249333500862122,0.7687344551086426,0.7720365524291992,0.5466309785842896,0.43209877610206604
18,0.9762285947799683,0.9926162958145142,0.06981078535318375,0.9439243674278259,0.9058080315589905,0.8236666917800903,0.7457053661346436,0.8236836194992065,0.5471698045730591,0.3887125253677368
19,0.9771642684936523,0.9934865832328796,0.06671331822872162,0.9438946843147278,0.9120341539382935,0.8270000219345093,0.7519668936729431,0.8373466730117798,0.5598205327987671,0.3961199223995209
20,0.9789571166038513,0.993943989276886,0.061843860894441605,0.9485355019569397,0.918838381767273,0.8149999976158142,0.7711760997772217,0.879504919052124,0.5111111402511597,0.48677247762680054
21,0.9800928831100464,0.9945716261863708,0.05888526886701584,0.9522475600242615,0.9223071932792664,0.823199987411499,0.747670590877533,0.8907570242881775,0.5445255637168884,0.3947089910507202
22,0.9809356927871704,0.9947049021720886,0.056318048387765884,0.9526702761650085,0.9273770451545715,0.8167999982833862,0.7535954713821411,0.9311185479164124,0.5172277092933655,0.46067020297050476
23,0.9822285771369934,0.9954375624656677,0.053559061139822006,0.954954981803894,0.9333807826042175,0.8217999935150146,0.749770998954773,0.8694262504577637,0.5373616218566895,0.4109347462654114
24,0.9826714396476746,0.9959103465080261,0.05191459134221077,0.9569059610366821,0.934181272983551,0.817466676235199,0.7554090023040771,0.945198118686676,0.5206999778747559,0.4303351044654846
25,0.9836214184761047,0.9961771965026855,0.04945175349712372,0.9593703150749207,0.9377390146255493,0.8191999793052673,0.7491365671157837,1.0155922174453735,0.5262932777404785,0.43421515822410583
26,0.9850500226020813,0.996323823928833,0.04608947038650513,0.9626991152763367,0.9434759616851807,0.8122666478157043,0.7493724226951599,1.0076284408569336,0.5036468505859375,0.46278658509254456
27,0.9853071570396423,0.9962746500968933,0.04539443179965019,0.9624247550964355,0.945432722568512,0.8131999969482422,0.7581077218055725,1.0001620054244995,0.5062953233718872,0.4680776000022888
28,0.986050009727478,0.9967129826545715,0.04351462051272392,0.9654531478881836,0.947033703327179,0.8180000185966492,0.7415865063667297,1.0139901638031006,0.5225031971931458,0.42998236417770386
29,0.9854214191436768,0.9966163039207458,0.04425615444779396,0.9624937772750854,0.9460998177528381,0.8194000124931335,0.7336307168006897,1.1168277263641357,0.5298578143119812,0.39435625076293945
