epoch,acc,auc_1,loss,precision_2,recall_2,val_acc,val_auc_1,val_loss,val_precision_2,val_recall_2
0,0.8438000082969666,0.7454842329025269,0.46586447954177856,0.5916913747787476,0.08867739886045456,0.8220000267028809,0.7849400639533997,0.42425936460494995,0.6439790725708008,0.13015873730182648
1,0.8495571613311768,0.7929524779319763,0.3798361122608185,0.6208418011665344,0.16267900168895721,0.8252666592597961,0.7970438599586487,0.41370606422424316,0.6371794939041138,0.17530864477157593
2,0.8517857193946838,0.8036338686943054,0.3734961748123169,0.6329249739646912,0.1838032603263855,0.8300666809082031,0.8071221709251404,0.40692853927612305,0.6655092835426331,0.20282186567783356
3,0.853600025177002,0.8108804821968079,0.3691202998161316,0.6414155960083008,0.20070265233516693,0.8286666870117188,0.806338369846344,0.40986329317092896,0.7126805782318115,0.15661375224590302
4,0.8557214140892029,0.8138880133628845,0.3657771348953247,0.6550928950309753,0.21480031311511993,0.8303333520889282,0.8112457394599915,0.4092507064342499,0.7279874086380005,0.16331569850444794
5,0.8564857244491577,0.8169235587120056,0.3636133074760437,0.6574585437774658,0.2222716361284256,0.8299999833106995,0.8111532330513,0.4032219648361206,0.648283064365387,0.21975308656692505
6,0.857707142829895,0.8201817274093628,0.3605782091617584,0.663688600063324,0.23125500977039337,0.8349999785423279,0.8175246715545654,0.3989257514476776,0.6323529481887817,0.30335095524787903
7,0.8587714433670044,0.820626437664032,0.35975298285484314,0.6698372960090637,0.23801475763320923,0.8344666957855225,0.8170292973518372,0.3979341983795166,0.6806981563568115,0.23386242985725403
8,0.8587071299552917,0.8221936821937561,0.3586798310279846,0.6659305691719055,0.24139463901519775,0.8341333270072937,0.8171589970588684,0.3996126353740692,0.6065070629119873,0.3485008776187897
9,0.85932856798172,0.8235023021697998,0.357117623090744,0.6698296666145325,0.24486346542835236,0.8331999778747559,0.8200353980064392,0.40248429775238037,0.5915337800979614,0.37954145669937134
10,0.8601499795913696,0.8244156837463379,0.35650694370269775,0.6750150322914124,0.2493106871843338,0.8381999731063843,0.8172487616539001,0.3927355706691742,0.6961538195610046,0.25537919998168945
11,0.8598571419715881,0.8247402906417847,0.3555498719215393,0.6715345978736877,0.24948857724666595,0.8378000259399414,0.8198860883712769,0.3973284363746643,0.7370283007621765,0.22045855224132538
12,0.8603214025497437,0.8249807357788086,0.35501524806022644,0.6738640666007996,0.25260162353515625,0.8342000246047974,0.8210951089859009,0.39932194352149963,0.7213740348815918,0.20000000298023224
13,0.8603642582893372,0.8267055153846741,0.3542962670326233,0.673029363155365,0.2540247142314911,0.8376666903495789,0.817975640296936,0.39434486627578735,0.719298243522644,0.23139329254627228
14,0.860957145690918,0.8262484073638916,0.3536432087421417,0.6771053075790405,0.25673753023147583,0.8365333080291748,0.8217689394950867,0.3955428898334503,0.6229929327964783,0.3421516716480255
15,0.8610857129096985,0.8264989256858826,0.35356366634368896,0.6771635413169861,0.2582051157951355,0.8361999988555908,0.8048322796821594,0.40739062428474426,0.7771260738372803,0.18694885075092316
16,0.861464262008667,0.8282653093338013,0.35243356227874756,0.6812052726745605,0.25838300585746765,0.8406000137329102,0.8202848434448242,0.38953080773353577,0.6649331450462341,0.315696656703949
17,0.8617071509361267,0.8273202180862427,0.3521430492401123,0.6808239817619324,0.26162946224212646,0.840399980545044,0.8208907842636108,0.3892550468444824,0.6785424947738647,0.2955908179283142
18,0.8618999719619751,0.8285545706748962,0.3515198230743408,0.6801142692565918,0.2646535634994507,0.8389333486557007,0.8230252861976624,0.38922756910324097,0.6685438752174377,0.29312169551849365
19,0.8626285791397095,0.8287116289138794,0.35111695528030396,0.6859428286552429,0.26692163944244385,0.8399333357810974,0.8229801058769226,0.3889409303665161,0.6460295915603638,0.33862432837486267
20,0.8615642786026001,0.8283641934394836,0.35142889618873596,0.6780593991279602,0.262919157743454,0.8391333222389221,0.8205960392951965,0.388723760843277,0.6883928775787354,0.271957665681839
21,0.8619642853736877,0.8301784992218018,0.3501770496368408,0.6776041984558105,0.2681668698787689,0.8402666449546814,0.8250102996826172,0.3882942795753479,0.7362755537033081,0.24126984179019928
22,0.8617857098579407,0.8296553492546082,0.3501428961753845,0.6797752976417542,0.26367518305778503,0.8380666375160217,0.8256343603134155,0.3897888660430908,0.6313065886497498,0.3442680835723877
23,0.8615428805351257,0.828974723815918,0.3506792187690735,0.6737231016159058,0.26749977469444275,0.8393999934196472,0.8259048461914062,0.38797423243522644,0.7017045617103577,0.26137566566467285
24,0.8620571494102478,0.8304336667060852,0.34945833683013916,0.6810817122459412,0.2654540538787842,0.838866651058197,0.8227940797805786,0.38738492131233215,0.6590563058853149,0.3054673671722412
25,0.8618428707122803,0.8293766975402832,0.3503186106681824,0.6766291856765747,0.2678110897541046,0.8412666916847229,0.8275786638259888,0.3849653899669647,0.7067395448684692,0.2737213373184204
26,0.8621214032173157,0.8310295343399048,0.3491431176662445,0.678559422492981,0.2689673602581024,0.8394666910171509,0.8235428929328918,0.38768354058265686,0.6530466079711914,0.3213403820991516
27,0.8624714016914368,0.8308483958244324,0.34875771403312683,0.6801159381866455,0.2713688611984253,0.8385999798774719,0.8281829953193665,0.38674402236938477,0.6577743887901306,0.3044091761112213
28,0.8626285791397095,0.8309874534606934,0.34852734208106995,0.6813015341758728,0.27190253138542175,0.8402000069618225,0.8261029124259949,0.3860170543193817,0.6600877046585083,0.3185185194015503
29,0.8624785542488098,0.8307071924209595,0.34911292791366577,0.6814457178115845,0.2699902057647705,0.8392666578292847,0.8233941793441772,0.3880661129951477,0.698874294757843,0.2627865970134735
