epoch,acc,auc_9,loss,precision_18,recall_18,val_acc,val_auc_9,val_loss,val_precision_18,val_recall_18
0,0.8523356914520264,0.7858274579048157,0.43175190687179565,0.6410455703735352,0.1832251250743866,0.8392666578292847,0.8240019679069519,0.37803128361701965,0.7145748734474182,0.2490299791097641
1,0.8669857382774353,0.8415341377258301,0.32709163427352905,0.6880841255187988,0.3143289089202881,0.8435333371162415,0.8374013900756836,0.36855360865592957,0.6689750552177429,0.34074074029922485
2,0.8738357424736023,0.8582167625427246,0.31105419993400574,0.70855313539505,0.3643600344657898,0.8439333438873291,0.8397762179374695,0.3613338768482208,0.6466745734214783,0.3841269910335541
3,0.8801642656326294,0.8717408776283264,0.2969082295894623,0.7248877286911011,0.4091879427433014,0.8452666401863098,0.8398517370223999,0.36502930521965027,0.6531585454940796,0.38659611344337463
4,0.8879857063293457,0.8863022923469543,0.2805081605911255,0.7474181652069092,0.4570399224758148,0.8482000231742859,0.8378241658210754,0.36711549758911133,0.6722221970558167,0.3841269910335541
5,0.8969714045524597,0.9004320502281189,0.2630900740623474,0.7717772126197815,0.5090723037719727,0.8419333100318909,0.8313111662864685,0.3791373372077942,0.6142857074737549,0.43985891342163086
6,0.9062643051147461,0.915886640548706,0.2424747496843338,0.7929416298866272,0.5635506510734558,0.829200029373169,0.8298124670982361,0.42666172981262207,0.5484214425086975,0.545326292514801
7,0.9154214262962341,0.9303227663040161,0.22183720767498016,0.8126652240753174,0.6152272820472717,0.833733320236206,0.8220065236091614,0.4331870973110199,0.5671524405479431,0.5079365372657776
8,0.9251285791397095,0.9437185525894165,0.19975708425045013,0.8347089290618896,0.6656586527824402,0.8391333222389221,0.811231255531311,0.45555081963539124,0.6045589447021484,0.4303351044654846
9,0.933742880821228,0.9551502466201782,0.17859448492527008,0.8516290187835693,0.7114204168319702,0.837066650390625,0.8059927225112915,0.4692680537700653,0.5998978018760681,0.41410934925079346
10,0.942807137966156,0.9644564390182495,0.15899842977523804,0.8728433847427368,0.7537134289741516,0.8311333060264587,0.7934104800224304,0.5922337174415588,0.5689497590065002,0.4395061731338501
11,0.9488999843597412,0.9717243313789368,0.1423046588897705,0.8847621083259583,0.7839544415473938,0.8324666619300842,0.7885602116584778,0.5376306772232056,0.5855472683906555,0.3887125253677368
12,0.9555714130401611,0.977689266204834,0.12656503915786743,0.899734616279602,0.8141065835952759,0.8290666937828064,0.7836729884147644,0.5787559747695923,0.5615629553794861,0.43597882986068726
13,0.9605785608291626,0.9820940494537354,0.1134553849697113,0.9105250239372253,0.8367873430252075,0.8158666491508484,0.7794737815856934,0.6243662238121033,0.5133846998214722,0.4938271641731262
14,0.9646071195602417,0.9851018190383911,0.10346339643001556,0.9179421067237854,0.8561771512031555,0.8332666754722595,0.7686900496482849,0.6856392025947571,0.5918591618537903,0.37954145669937134
15,0.9680071473121643,0.987111508846283,0.09469650685787201,0.9266050457954407,0.8696966767311096,0.8303999900817871,0.769723653793335,0.7066435813903809,0.5722801685333252,0.40634921193122864
16,0.9699857234954834,0.9892030358314514,0.08775196224451065,0.92960524559021,0.8797473907470703,0.8190000057220459,0.7797285318374634,0.7623014450073242,0.5223380327224731,0.4948853552341461
17,0.972514271736145,0.9902810454368591,0.08266165852546692,0.9361194372177124,0.889575719833374,0.8237333297729492,0.7668904066085815,0.7950748801231384,0.5417943000793457,0.4366843104362488
18,0.9749071598052979,0.9915769100189209,0.0766347274184227,0.9403109550476074,0.9009606242179871,0.8118000030517578,0.7663267254829407,0.7900687456130981,0.5021723508834839,0.4892416298389435
19,0.97627854347229,0.9928697943687439,0.07076939195394516,0.9433264136314392,0.9067864418029785,0.8151333332061768,0.760729193687439,0.7913966774940491,0.5118592381477356,0.4719576835632324
20,0.9771571159362793,0.9934734106063843,0.06852444261312485,0.9446288347244263,0.9111891984939575,0.824400007724762,0.7538887858390808,0.843086302280426,0.5464203357696533,0.41728395223617554
21,0.9791571497917175,0.994154691696167,0.06457474082708359,0.9490957260131836,0.9195499420166016,0.8108000159263611,0.7619498372077942,0.8894962668418884,0.4994617998600006,0.4910053014755249
22,0.9796071648597717,0.9945591688156128,0.061803318560123444,0.949489414691925,0.9220848679542542,0.8245999813079834,0.76698899269104,0.8652125597000122,0.543110728263855,0.4532627761363983
23,0.9806857109069824,0.9947906136512756,0.05976394936442375,0.9522219896316528,0.9262207746505737,0.8297333121299744,0.7487491369247437,0.8545569181442261,0.573830783367157,0.385185182094574
24,0.9823071360588074,0.9953360557556152,0.05590416491031647,0.9568473696708679,0.9318687319755554,0.8172000050544739,0.759789228439331,0.9440210461616516,0.517809271812439,0.4768959581851959
25,0.9823499917984009,0.9955247640609741,0.055365078151226044,0.9564008116722107,0.9326247572898865,0.8089333176612854,0.7704277634620667,0.9706852436065674,0.494852215051651,0.525573194026947
26,0.9833214282989502,0.995858371257782,0.05219900608062744,0.95904141664505,0.9361380338668823,0.8161333203315735,0.7450810670852661,0.9603466391563416,0.516224205493927,0.43209877610206604
27,0.9842714071273804,0.9961629509925842,0.049675289541482925,0.9612096548080444,0.9400070905685425,0.8146666884422302,0.7537248134613037,0.9492633938789368,0.5109605193138123,0.4522045850753784
28,0.9848214387893677,0.9964940547943115,0.047698892652988434,0.9619730710983276,0.942764401435852,0.8130666613578796,0.7552284002304077,1.0497361421585083,0.50577712059021,0.47865960001945496
29,0.9847428798675537,0.9963277578353882,0.04764268547296524,0.962668240070343,0.9415191411972046,0.8209999799728394,0.7496801018714905,0.9907404184341431,0.5314333438873291,0.4472663104534149
